complexity,comments,duplication,test_success,fast_tests,coverage,repository,version,ncloc,code_quality,testing_status,Maintainability,Reliability,total
0.6129032258064516,0.027649769585253458,0.9493087557603687,1.0,1.0,0.6221198156682027,fga-eps-mds-2026.1-MeasureSoftGram-Front,05-20-2026-00-10-15,65041.0,0.5246543778801843,0.8110599078341014,0.26232718894009216,0.4055299539170507,0.6678571428571429
0.6129032258064516,0.027649769585253458,0.9493087557603687,1.0,1.0,0.6267281105990783,fga-eps-mds-2026.1-MeasureSoftGram-Front,05-24-2026-02-10-50,65359.0,0.5246543778801843,0.8133640552995391,0.26232718894009216,0.4066820276497696,0.6690092165898618
0.6129032258064516,0.027649769585253458,0.9493087557603687,0.0,0.0,0.6267281105990783,fga-eps-mds-2026.1-MeasureSoftGram-Front,05-25-2026-18-10-36,11088.0,0.5246543778801843,0.31336405529953915,0.26232718894009216,0.15668202764976957,0.41900921658986173
0.4642857142857143,0.19642857142857142,0.9910714285714286,0.0,1.0,0.0,fga-eps-mds-2026.1-MeasureSoftGram-Service,04-28-2026-01-09-55,23075.0,0.5450892857142857,0.25,0.27254464285714286,0.125,0.39754464285714286
0.4642857142857143,0.19642857142857142,0.9910714285714286,0.0,1.0,0.0,fga-eps-mds-2026.1-MeasureSoftGram-Service,04-28-2026-01-49-44,23075.0,0.5450892857142857,0.25,0.27254464285714286,0.125,0.39754464285714286
0.4642857142857143,0.19642857142857142,0.9910714285714286,0.0,1.0,0.0,fga-eps-mds-2026.1-MeasureSoftGram-Service,04-28-2026-01-49-52,23075.0,0.5450892857142857,0.25,0.27254464285714286,0.125,0.39754464285714286
0.4642857142857143,0.19642857142857142,0.9910714285714286,0.0,1.0,0.0,fga-eps-mds-2026.1-MeasureSoftGram-Service,04-28-2026-02-12-26,23075.0,0.5450892857142857,0.25,0.27254464285714286,0.125,0.39754464285714286
0.4642857142857143,0.19642857142857142,0.9910714285714286,0.0,1.0,0.0,fga-eps-mds-2026.1-MeasureSoftGram-Service,05-04-2026-13-14-39,23075.0,0.5450892857142857,0.25,0.27254464285714286,0.125,0.39754464285714286
0.4642857142857143,0.19642857142857142,0.9910714285714286,0.0,1.0,0.0,fga-eps-mds-2026.1-MeasureSoftGram-Service,05-05-2026-00-12-52,23075.0,0.5450892857142857,0.25,0.27254464285714286,0.125,0.39754464285714286
0.4642857142857143,0.19642857142857142,0.9910714285714286,0.0,1.0,0.0,fga-eps-mds-2026.1-MeasureSoftGram-Service,05-05-2026-00-19-18,23075.0,0.5450892857142857,0.25,0.27254464285714286,0.125,0.39754464285714286
0.4642857142857143,0.19642857142857142,0.9910714285714286,0.0,1.0,0.0,fga-eps-mds-2026.1-MeasureSoftGram-Service,05-11-2026-18-30-03,23075.0,0.5450892857142857,0.25,0.27254464285714286,0.125,0.39754464285714286
0.4642857142857143,0.19642857142857142,0.9910714285714286,0.0,1.0,0.0,fga-eps-mds-2026.1-MeasureSoftGram-Service,05-12-2026-01-16-30,23075.0,0.5450892857142857,0.25,0.27254464285714286,0.125,0.39754464285714286
0.4642857142857143,0.19642857142857142,0.9910714285714286,0.0,1.0,0.0,fga-eps-mds-2026.1-MeasureSoftGram-Service,05-12-2026-01-29-31,23075.0,0.5450892857142857,0.25,0.27254464285714286,0.125,0.39754464285714286
0.4642857142857143,0.19642857142857142,0.9910714285714286,0.0,1.0,0.0,fga-eps-mds-2026.1-MeasureSoftGram-Service,05-24-2026-01-28-36,23075.0,0.5450892857142857,0.25,0.27254464285714286,0.125,0.39754464285714286
0.4642857142857143,0.19642857142857142,0.9910714285714286,0.0,1.0,0.0,fga-eps-mds-2026.1-MeasureSoftGram-Service,05-24-2026-02-08-44,23075.0,0.5450892857142857,0.25,0.27254464285714286,0.125,0.39754464285714286
0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,fga-eps-mds-2026.1-MeasureSoftGram-Service,05-25-2026-17-50-49,461.0,0.66,0.3333333333333333,0.33,0.16666666666666666,0.4966666666666667
0.5,0.14285714285714285,1.0,1.0,1.0,0.7857142857142857,fga-eps-mds-2026.1-MeasureSoftGram-Core,04-28-2026-00-41-35,4176.0,0.5421428571428571,0.8928571428571428,0.2710714285714286,0.4464285714285714,0.7175
0.5,0.14285714285714285,1.0,1.0,1.0,0.7857142857142857,fga-eps-mds-2026.1-MeasureSoftGram-Core,04-28-2026-02-12-33,4176.0,0.5421428571428571,0.8928571428571428,0.2710714285714286,0.4464285714285714,0.7175
0.5,0.14285714285714285,1.0,1.0,1.0,0.7857142857142857,fga-eps-mds-2026.1-MeasureSoftGram-Core,05-12-2026-01-25-08,4176.0,0.5421428571428571,0.8928571428571428,0.2710714285714286,0.4464285714285714,0.7175
0.76,0.08,1.0,0.0,1.0,0.08,fga-eps-mds-2026.1-MeasureSoftGram-CLI,04-28-2026-00-18-41,7272.0,0.6072,0.29,0.3036,0.145,0.4486
0.76,0.08,1.0,0.0,1.0,0.08,fga-eps-mds-2026.1-MeasureSoftGram-CLI,04-28-2026-02-12-48,7272.0,0.6072,0.29,0.3036,0.145,0.4486
0.76,0.08,1.0,0.0,1.0,0.08,fga-eps-mds-2026.1-MeasureSoftGram-CLI,04-28-2026-02-41-03,7272.0,0.6072,0.29,0.3036,0.145,0.4486
0.76,0.08,1.0,0.0,1.0,0.08,fga-eps-mds-2026.1-MeasureSoftGram-CLI,04-28-2026-02-41-19,7272.0,0.6072,0.29,0.3036,0.145,0.4486
0.76,0.08,1.0,0.0,1.0,0.08,fga-eps-mds-2026.1-MeasureSoftGram-CLI,04-28-2026-02-45-44,7272.0,0.6072,0.29,0.3036,0.145,0.4486
0.8888888888888888,0.05555555555555555,1.0,1.0,1.0,0.9444444444444444,fga-eps-mds-2026.1-MeasureSoftGram-CLI,05-05-2026-01-24-26,6702.0,0.6416666666666666,0.9722222222222222,0.3208333333333333,0.4861111111111111,0.8069444444444445
0.8888888888888888,0.05555555555555555,1.0,1.0,1.0,0.9444444444444444,fga-eps-mds-2026.1-MeasureSoftGram-CLI,05-05-2026-01-53-58,6702.0,0.6416666666666666,0.9722222222222222,0.3208333333333333,0.4861111111111111,0.8069444444444445
0.8888888888888888,0.05555555555555555,1.0,1.0,1.0,0.9444444444444444,fga-eps-mds-2026.1-MeasureSoftGram-CLI,05-12-2026-01-10-52,6702.0,0.6416666666666666,0.9722222222222222,0.3208333333333333,0.4861111111111111,0.8069444444444445
0.8888888888888888,0.05555555555555555,1.0,1.0,1.0,0.9444444444444444,fga-eps-mds-2026.1-MeasureSoftGram-CLI,05-24-2026-01-28-09,6702.0,0.6416666666666666,0.9722222222222222,0.3208333333333333,0.4861111111111111,0.8069444444444445
0.8888888888888888,0.05555555555555555,1.0,1.0,1.0,0.9444444444444444,fga-eps-mds-2026.1-MeasureSoftGram-CLI,05-24-2026-02-08-36,6702.0,0.6416666666666666,0.9722222222222222,0.3208333333333333,0.4861111111111111,0.8069444444444445
0.6666666666666666,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2026.1-MeasureSoftGram-Parser,04-28-2026-02-04-10,906.0,0.55,0.75,0.275,0.375,0.65
0.6666666666666666,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2026.1-MeasureSoftGram-Parser,04-28-2026-02-04-26,906.0,0.55,0.75,0.275,0.375,0.65
0.6666666666666666,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2026.1-MeasureSoftGram-Parser,04-28-2026-02-04-52,906.0,0.55,0.75,0.275,0.375,0.65
0.6666666666666666,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2026.1-MeasureSoftGram-Parser,05-24-2026-01-28-27,906.0,0.55,0.75,0.275,0.375,0.65
0.6666666666666666,0.0,1.0,0.0,1.0,1.0,fga-eps-mds-2026.1-MeasureSoftGram-Parser,05-24-2026-02-08-41,906.0,0.55,0.75,0.275,0.375,0.65
